"","País","Ano","Sexo","Idade","Suicidios","População","Suicidios por 100 mil habitantes","IDH","PIB per capita"
"23110","Slovenia",2001,"Masculino","55 à 74 anos",134,174548,76.77,NA,10979
"23111","Slovenia",2001,"Masculino","35 à 54 anos",177,311844,56.76,NA,10979
"23112","Slovenia",2001,"Masculino","25 à 34 anos",65,150012,43.33,NA,10979
"23113","Slovenia",2001,"Feminino","75 anos ou mais",23,75594,30.43,NA,10979
"23114","Slovenia",2001,"Masculino","15 à 24 anos",36,146961,24.5,NA,10979
"23115","Slovenia",2001,"Feminino","55 à 74 anos",43,211919,20.29,NA,10979
"23116","Slovenia",2001,"Feminino","35 à 54 anos",40,297875,13.43,NA,10979
"23117","Slovenia",2001,"Feminino","15 à 24 anos",10,138713,7.21,NA,10979
"23118","Slovenia",2001,"Feminino","25 à 34 anos",6,143357,4.19,NA,10979
"23119","Slovenia",2001,"Masculino","5 à 14 anos",2,112524,1.78,NA,10979
"23120","Slovenia",2001,"Feminino","5 à 14 anos",0,106887,0,NA,10979
"23121","Slovenia",2002,"Masculino","75 anos ou mais",35,32799,106.71,NA,12362
"23122","Slovenia",2002,"Masculino","55 à 74 anos",136,178262,76.29,NA,12362
"23123","Slovenia",2002,"Masculino","35 à 54 anos",191,314479,60.74,NA,12362
"23124","Slovenia",2002,"Masculino","25 à 34 anos",46,150164,30.63,NA,12362
"23125","Slovenia",2002,"Feminino","75 anos ou mais",19,79266,23.97,NA,12362
"23126","Slovenia",2002,"Masculino","15 à 24 anos",25,144651,17.28,NA,12362
"23127","Slovenia",2002,"Feminino","55 à 74 anos",34,213137,15.95,NA,12362
"23128","Slovenia",2002,"Feminino","35 à 54 anos",42,300471,13.98,NA,12362
"23129","Slovenia",2002,"Feminino","25 à 34 anos",8,142886,5.6,NA,12362
"23130","Slovenia",2002,"Feminino","15 à 24 anos",3,136783,2.19,NA,12362
"23131","Slovenia",2002,"Feminino","5 à 14 anos",1,103743,0.96,NA,12362
"23132","Slovenia",2002,"Masculino","5 à 14 anos",0,109483,0,NA,12362
"23133","Slovenia",2003,"Masculino","75 anos ou mais",40,34740,115.14,NA,15568
"23134","Slovenia",2003,"Masculino","55 à 74 anos",134,181492,73.83,NA,15568
"23135","Slovenia",2003,"Masculino","35 à 54 anos",184,315456,58.33,NA,15568
"23136","Slovenia",2003,"Masculino","25 à 34 anos",46,151181,30.43,NA,15568
"23137","Slovenia",2003,"Feminino","75 anos ou mais",23,82323,27.94,NA,15568
"23138","Slovenia",2003,"Masculino","15 à 24 anos",35,142836,24.5,NA,15568
"23139","Slovenia",2003,"Feminino","55 à 74 anos",47,214044,21.96,NA,15568
"23140","Slovenia",2003,"Feminino","35 à 54 anos",36,302356,11.91,NA,15568
"23141","Slovenia",2003,"Feminino","15 à 24 anos",9,135063,6.66,NA,15568
"23142","Slovenia",2003,"Feminino","25 à 34 anos",7,142434,4.91,NA,15568
"23143","Slovenia",2003,"Masculino","5 à 14 anos",1,105663,0.95,NA,15568
"23144","Slovenia",2003,"Feminino","5 à 14 anos",0,100001,0,NA,15568
"23145","Slovenia",2004,"Masculino","55 à 74 anos",119,184906,64.36,NA,18067
"23146","Slovenia",2004,"Masculino","75 anos ou mais",19,36793,51.64,NA,18067
"23147","Slovenia",2004,"Masculino","35 à 54 anos",162,315288,51.38,NA,18067
"23148","Slovenia",2004,"Feminino","75 anos ou mais",23,85655,26.85,NA,18067
"23149","Slovenia",2004,"Masculino","25 à 34 anos",38,152360,24.94,NA,18067
"23150","Slovenia",2004,"Feminino","55 à 74 anos",50,215493,23.2,NA,18067
"23151","Slovenia",2004,"Masculino","15 à 24 anos",30,139197,21.55,NA,18067
"23152","Slovenia",2004,"Feminino","35 à 54 anos",46,302844,15.19,NA,18067
"23153","Slovenia",2004,"Feminino","15 à 24 anos",12,132163,9.08,NA,18067
"23154","Slovenia",2004,"Feminino","25 à 34 anos",9,143419,6.28,NA,18067
"23155","Slovenia",2004,"Feminino","5 à 14 anos",2,97051,2.06,NA,18067
"23156","Slovenia",2004,"Masculino","5 à 14 anos",2,102693,1.95,NA,18067
"23157","Slovenia",2005,"Masculino","75 anos ou mais",43,39044,110.13,0.857,19012
"23158","Slovenia",2005,"Masculino","55 à 74 anos",108,189607,56.96,0.857,19012
"23159","Slovenia",2005,"Masculino","35 à 54 anos",152,314730,48.3,0.857,19012
"23160","Slovenia",2005,"Masculino","25 à 34 anos",59,154354,38.22,0.857,19012
"23161","Slovenia",2005,"Masculino","15 à 24 anos",29,135934,21.33,0.857,19012
"23162","Slovenia",2005,"Feminino","75 anos ou mais",18,88774,20.28,0.857,19012
"23163","Slovenia",2005,"Feminino","55 à 74 anos",44,217991,20.18,0.857,19012
"23164","Slovenia",2005,"Feminino","35 à 54 anos",37,302228,12.24,0.857,19012
"23165","Slovenia",2005,"Feminino","25 à 34 anos",7,144701,4.84,0.857,19012
"23166","Slovenia",2005,"Feminino","15 à 24 anos",5,128929,3.88,0.857,19012
"23167","Slovenia",2005,"Feminino","5 à 14 anos",1,94970,1.05,0.857,19012
"23168","Slovenia",2005,"Masculino","5 à 14 anos",0,100555,0,0.857,19012
"23169","Slovenia",2006,"Masculino","75 anos ou mais",48,41789,114.86,NA,20634
"23170","Slovenia",2006,"Masculino","55 à 74 anos",142,194970,72.83,NA,20634
"23171","Slovenia",2006,"Masculino","35 à 54 anos",159,313755,50.68,NA,20634
"23172","Slovenia",2006,"Masculino","25 à 34 anos",45,157003,28.66,NA,20634
"23173","Slovenia",2006,"Feminino","75 anos ou mais",21,92452,22.71,NA,20634
"23174","Slovenia",2006,"Feminino","55 à 74 anos",45,220693,20.39,NA,20634
"23175","Slovenia",2006,"Masculino","15 à 24 anos",21,133542,15.73,NA,20634
"23176","Slovenia",2006,"Feminino","35 à 54 anos",33,301024,10.96,NA,20634
"23177","Slovenia",2006,"Feminino","15 à 24 anos",7,125724,5.57,NA,20634
"23178","Slovenia",2006,"Feminino","25 à 34 anos",8,146103,5.48,NA,20634
"23179","Slovenia",2006,"Feminino","5 à 14 anos",0,92937,0,NA,20634
"23180","Slovenia",2006,"Masculino","5 à 14 anos",0,98578,0,NA,20634
"23181","Slovenia",2007,"Masculino","75 anos ou mais",45,44241,101.72,NA,24964
"23182","Slovenia",2007,"Masculino","55 à 74 anos",112,199979,56.01,NA,24964
"23183","Slovenia",2007,"Masculino","35 à 54 anos",121,315897,38.3,NA,24964
"23184","Slovenia",2007,"Masculino","25 à 34 anos",42,159609,26.31,NA,24964
"23185","Slovenia",2007,"Feminino","75 anos ou mais",21,95826,21.91,NA,24964
"23186","Slovenia",2007,"Feminino","55 à 74 anos",31,223540,13.87,NA,24964
"23187","Slovenia",2007,"Masculino","15 à 24 anos",15,130849,11.46,NA,24964
"23188","Slovenia",2007,"Feminino","35 à 54 anos",32,300437,10.65,NA,24964
"23189","Slovenia",2007,"Feminino","15 à 24 anos",7,121715,5.75,NA,24964
"23190","Slovenia",2007,"Feminino","25 à 34 anos",8,146261,5.47,NA,24964
"23191","Slovenia",2007,"Feminino","5 à 14 anos",0,91679,0,NA,24964
"23192","Slovenia",2007,"Masculino","5 à 14 anos",0,97299,0,NA,24964
"23193","Slovenia",2008,"Masculino","75 anos ou mais",41,46547,88.08,NA,28599
"23194","Slovenia",2008,"Masculino","55 à 74 anos",96,206257,46.54,NA,28599
"23195","Slovenia",2008,"Masculino","35 à 54 anos",124,319105,38.86,NA,28599
"23196","Slovenia",2008,"Masculino","15 à 24 anos",28,131046,21.37,NA,28599
"23197","Slovenia",2008,"Masculino","25 à 34 anos",35,164191,21.32,NA,28599
"23198","Slovenia",2008,"Feminino","75 anos ou mais",17,99156,17.14,NA,28599
"23199","Slovenia",2008,"Feminino","55 à 74 anos",32,226771,14.11,NA,28599
"23200","Slovenia",2008,"Feminino","35 à 54 anos",25,299486,8.35,NA,28599
"23201","Slovenia",2008,"Feminino","25 à 34 anos",7,146036,4.79,NA,28599
"23202","Slovenia",2008,"Feminino","15 à 24 anos",3,118493,2.53,NA,28599
"23203","Slovenia",2008,"Feminino","5 à 14 anos",0,90499,0,NA,28599
"23204","Slovenia",2008,"Masculino","5 à 14 anos",0,96171,0,NA,28599
"23205","Slovenia",2009,"Masculino","75 anos ou mais",38,48622,78.15,NA,25872
"23206","Slovenia",2009,"Masculino","55 à 74 anos",117,211765,55.25,NA,25872
"23207","Slovenia",2009,"Masculino","35 à 54 anos",134,316752,42.3,NA,25872
"23208","Slovenia",2009,"Masculino","25 à 34 anos",43,162292,26.5,NA,25872
"23209","Slovenia",2009,"Feminino","75 anos ou mais",21,101714,20.65,NA,25872
"23210","Slovenia",2009,"Feminino","55 à 74 anos",38,230162,16.51,NA,25872
"23211","Slovenia",2009,"Masculino","15 à 24 anos",18,125503,14.34,NA,25872
"23212","Slovenia",2009,"Feminino","35 à 54 anos",33,298902,11.04,NA,25872
"23213","Slovenia",2009,"Feminino","15 à 24 anos",3,115384,2.6,NA,25872
"23214","Slovenia",2009,"Feminino","25 à 34 anos",2,145730,1.37,NA,25872
"23215","Slovenia",2009,"Feminino","5 à 14 anos",0,89801,0,NA,25872
"23216","Slovenia",2009,"Masculino","5 à 14 anos",0,95410,0,NA,25872
"23217","Slovenia",2010,"Masculino","75 anos ou mais",49,50887,96.29,0.876,24689
"23218","Slovenia",2010,"Masculino","55 à 74 anos",107,217743,49.14,0.876,24689
"23219","Slovenia",2010,"Masculino","35 à 54 anos",121,315209,38.39,0.876,24689
"23220","Slovenia",2010,"Masculino","15 à 24 anos",25,121143,20.64,0.876,24689
"23221","Slovenia",2010,"Masculino","25 à 34 anos",32,161002,19.88,0.876,24689
"23222","Slovenia",2010,"Feminino","55 à 74 anos",35,234322,14.94,0.876,24689
"23223","Slovenia",2010,"Feminino","75 anos ou mais",12,104453,11.49,0.876,24689
"23224","Slovenia",2010,"Feminino","35 à 54 anos",25,297867,8.39,0.876,24689
"23225","Slovenia",2010,"Feminino","25 à 34 anos",5,145274,3.44,0.876,24689
"23226","Slovenia",2010,"Masculino","5 à 14 anos",2,95051,2.1,0.876,24689
"23227","Slovenia",2010,"Feminino","15 à 24 anos",1,112313,0.89,0.876,24689
"23228","Slovenia",2010,"Feminino","5 à 14 anos",0,89510,0,0.876,24689
"23229","Slovenia",2011,"Masculino","75 anos ou mais",56,53258,105.15,0.877,26377
"23230","Slovenia",2011,"Masculino","55 à 74 anos",132,222946,59.21,0.877,26377
"23231","Slovenia",2011,"Masculino","35 à 54 anos",112,314052,35.66,0.877,26377
"23232","Slovenia",2011,"Feminino","75 anos ou mais",20,106590,18.76,0.877,26377
"23233","Slovenia",2011,"Masculino","15 à 24 anos",21,117052,17.94,0.877,26377
"23234","Slovenia",2011,"Masculino","25 à 34 anos",26,157791,16.48,0.877,26377
"23235","Slovenia",2011,"Feminino","55 à 74 anos",30,238651,12.57,0.877,26377
"23236","Slovenia",2011,"Feminino","35 à 54 anos",30,297513,10.08,0.877,26377
"23237","Slovenia",2011,"Feminino","25 à 34 anos",7,142978,4.9,0.877,26377
"23238","Slovenia",2011,"Feminino","15 à 24 anos",1,109517,0.91,0.877,26377
"23239","Slovenia",2011,"Feminino","5 à 14 anos",0,89373,0,0.877,26377
"23240","Slovenia",2011,"Masculino","5 à 14 anos",0,94840,0,0.877,26377
"23241","Slovenia",2012,"Masculino","75 anos ou mais",60,55583,107.95,0.878,23820
"23242","Slovenia",2012,"Masculino","55 à 74 anos",118,227915,51.77,0.878,23820
"23243","Slovenia",2012,"Masculino","35 à 54 anos",134,313295,42.77,0.878,23820
"23244","Slovenia",2012,"Masculino","25 à 34 anos",28,155339,18.03,0.878,23820
"23245","Slovenia",2012,"Masculino","15 à 24 anos",20,113220,17.66,0.878,23820
"23246","Slovenia",2012,"Feminino","55 à 74 anos",38,242411,15.68,0.878,23820
"23247","Slovenia",2012,"Feminino","75 anos ou mais",12,108527,11.06,0.878,23820
"23248","Slovenia",2012,"Feminino","35 à 54 anos",19,296768,6.4,0.878,23820
"23249","Slovenia",2012,"Feminino","25 à 34 anos",9,141197,6.37,0.878,23820
"23250","Slovenia",2012,"Feminino","5 à 14 anos",1,89873,1.11,0.878,23820
"23251","Slovenia",2012,"Feminino","15 à 24 anos",1,106474,0.94,0.878,23820
"23252","Slovenia",2012,"Masculino","5 à 14 anos",0,95386,0,0.878,23820
"23253","Slovenia",2013,"Masculino","75 anos ou mais",57,57600,98.96,0.878,24697
"23254","Slovenia",2013,"Masculino","55 à 74 anos",121,231859,52.19,0.878,24697
"23255","Slovenia",2013,"Masculino","35 à 54 anos",122,314098,38.84,0.878,24697
"23256","Slovenia",2013,"Masculino","25 à 34 anos",36,153170,23.5,0.878,24697
"23257","Slovenia",2013,"Masculino","15 à 24 anos",23,108938,21.11,0.878,24697
"23258","Slovenia",2013,"Feminino","75 anos ou mais",20,110100,18.17,0.878,24697
"23259","Slovenia",2013,"Feminino","55 à 74 anos",38,245775,15.46,0.878,24697
"23260","Slovenia",2013,"Feminino","35 à 54 anos",18,295893,6.08,0.878,24697
"23261","Slovenia",2013,"Feminino","25 à 34 anos",8,139622,5.73,0.878,24697
"23262","Slovenia",2013,"Feminino","15 à 24 anos",2,102771,1.95,0.878,24697
"23263","Slovenia",2013,"Masculino","5 à 14 anos",1,96956,1.03,0.878,24697
"23264","Slovenia",2013,"Feminino","5 à 14 anos",0,91494,0,0.878,24697
"23265","Slovenia",2014,"Masculino","75 anos ou mais",51,59850,85.21,0.88,25569
"23266","Slovenia",2014,"Masculino","55 à 74 anos",110,236325,46.55,0.88,25569
"23267","Slovenia",2014,"Masculino","35 à 54 anos",114,314707,36.22,0.88,25569
"23268","Slovenia",2014,"Masculino","25 à 34 anos",33,149299,22.1,0.88,25569
"23269","Slovenia",2014,"Masculino","15 à 24 anos",16,105581,15.15,0.88,25569
"23270","Slovenia",2014,"Feminino","75 anos ou mais",15,112058,13.39,0.88,25569
"23271","Slovenia",2014,"Feminino","55 à 74 anos",21,249169,8.43,0.88,25569
"23272","Slovenia",2014,"Feminino","35 à 54 anos",21,295872,7.1,0.88,25569
"23273","Slovenia",2014,"Feminino","15 à 24 anos",3,99794,3.01,0.88,25569
"23274","Slovenia",2014,"Feminino","25 à 34 anos",3,136448,2.2,0.88,25569
"23275","Slovenia",2014,"Masculino","5 à 14 anos",1,99080,1.01,0.88,25569
"23276","Slovenia",2014,"Feminino","5 à 14 anos",0,93603,0,0.88,25569
"23277","Slovenia",2015,"Masculino","75 anos ou mais",62,62345,99.45,NA,22036
"23278","Slovenia",2015,"Masculino","55 à 74 anos",120,239919,50.02,NA,22036
"23279","Slovenia",2015,"Masculino","35 à 54 anos",106,315248,33.62,NA,22036
"23280","Slovenia",2015,"Masculino","25 à 34 anos",29,144722,20.04,NA,22036
"23281","Slovenia",2015,"Feminino","75 anos ou mais",19,114010,16.67,NA,22036
"23282","Slovenia",2015,"Feminino","55 à 74 anos",40,252261,15.86,NA,22036
"23283","Slovenia",2015,"Masculino","15 à 24 anos",14,103331,13.55,NA,22036
"23284","Slovenia",2015,"Feminino","35 à 54 anos",23,295637,7.78,NA,22036
"23285","Slovenia",2015,"Feminino","25 à 34 anos",5,132806,3.76,NA,22036
"23286","Slovenia",2015,"Feminino","15 à 24 anos",3,97579,3.07,NA,22036
"23287","Slovenia",2015,"Masculino","5 à 14 anos",1,101184,0.99,NA,22036
"23288","Slovenia",2015,"Feminino","5 à 14 anos",0,95590,0,NA,22036
"23289","South Africa",1996,"Masculino","75 anos ou mais",6,167328,3.59,NA,3908
"23290","South Africa",1996,"Masculino","25 à 34 anos",32,3302060,0.97,NA,3908
"23291","South Africa",1996,"Masculino","35 à 54 anos",36,4031071,0.89,NA,3908
"23292","South Africa",1996,"Masculino","55 à 74 anos",10,1497309,0.67,NA,3908
"23293","South Africa",1996,"Masculino","15 à 24 anos",27,4363896,0.62,NA,3908
"23294","South Africa",1996,"Feminino","55 à 74 anos",8,1784403,0.45,NA,3908
"23295","South Africa",1996,"Feminino","75 anos ou mais",1,319242,0.31,NA,3908
"23296","South Africa",1996,"Feminino","15 à 24 anos",12,4384015,0.27,NA,3908
"23297","South Africa",1996,"Feminino","35 à 54 anos",8,4301900,0.19,NA,3908
"23298","South Africa",1996,"Masculino","5 à 14 anos",2,5115933,0.04,NA,3908
"23299","South Africa",1996,"Feminino","25 à 34 anos",1,3428200,0.03,NA,3908
"23300","South Africa",1996,"Feminino","5 à 14 anos",0,5078295,0,NA,3908
"23301","South Africa",1997,"Feminino","75 anos ou mais",4,332140,1.2,NA,3960
"23302","South Africa",1997,"Masculino","55 à 74 anos",16,1532172,1.04,NA,3960
"23303","South Africa",1997,"Masculino","25 à 34 anos",20,3388675,0.59,NA,3960
"23304","South Africa",1997,"Masculino","75 anos ou mais",1,174961,0.57,NA,3960
"23305","South Africa",1997,"Masculino","15 à 24 anos",24,4465965,0.54,NA,3960
"23306","South Africa",1997,"Masculino","35 à 54 anos",21,4141015,0.51,NA,3960
"23307","South Africa",1997,"Feminino","35 à 54 anos",7,4431607,0.16,NA,3960
"23308","South Africa",1997,"Feminino","25 à 34 anos",5,3508770,0.14,NA,3960
"23309","South Africa",1997,"Feminino","55 à 74 anos",2,1839119,0.11,NA,3960
"23310","South Africa",1997,"Feminino","15 à 24 anos",4,4474858,0.09,NA,3960
"23311","South Africa",1997,"Feminino","5 à 14 anos",0,5099973,0,NA,3960
"23312","South Africa",1997,"Masculino","5 à 14 anos",0,5138902,0,NA,3960
"23313","South Africa",1998,"Masculino","75 anos ou mais",4,180629,2.21,NA,3512
"23314","South Africa",1998,"Masculino","25 à 34 anos",41,3477929,1.18,NA,3512
"23315","South Africa",1998,"Masculino","35 à 54 anos",42,4251380,0.99,NA,3512
"23316","South Africa",1998,"Masculino","15 à 24 anos",35,4561233,0.77,NA,3512
"23317","South Africa",1998,"Masculino","55 à 74 anos",12,1567615,0.77,NA,3512
"23318","South Africa",1998,"Feminino","75 anos ou mais",2,343513,0.58,NA,3512
"23319","South Africa",1998,"Feminino","15 à 24 anos",17,4559940,0.37,NA,3512
"23320","South Africa",1998,"Feminino","55 à 74 anos",7,1894428,0.37,NA,3512
"23321","South Africa",1998,"Feminino","35 à 54 anos",10,4559720,0.22,NA,3512
"23322","South Africa",1998,"Feminino","25 à 34 anos",5,3587008,0.14,NA,3512
"23323","South Africa",1998,"Masculino","5 à 14 anos",3,5145480,0.06,NA,3512
"23324","South Africa",1998,"Feminino","5 à 14 anos",2,5103593,0.04,NA,3512
"23325","South Africa",1999,"Masculino","75 anos ou mais",5,184389,2.71,NA,3424
"23326","South Africa",1999,"Masculino","25 à 34 anos",64,3570497,1.79,NA,3424
"23327","South Africa",1999,"Masculino","35 à 54 anos",71,4365175,1.63,NA,3424
"23328","South Africa",1999,"Masculino","15 à 24 anos",58,4649933,1.25,NA,3424
"23329","South Africa",1999,"Masculino","55 à 74 anos",17,1603221,1.06,NA,3424
"23330","South Africa",1999,"Feminino","75 anos ou mais",3,354019,0.85,NA,3424
"23331","South Africa",1999,"Feminino","25 à 34 anos",21,3664774,0.57,NA,3424
"23332","South Africa",1999,"Feminino","35 à 54 anos",19,4689648,0.41,NA,3424
"23333","South Africa",1999,"Feminino","55 à 74 anos",5,1949775,0.26,NA,3424
"23334","South Africa",1999,"Feminino","15 à 24 anos",10,4640195,0.22,NA,3424
"23335","South Africa",1999,"Masculino","5 à 14 anos",4,5140790,0.08,NA,3424
"23336","South Africa",1999,"Feminino","5 à 14 anos",2,5095144,0.04,NA,3424
"23337","South Africa",2000,"Masculino","75 anos ou mais",4,186160,2.15,0.632,3361
"23338","South Africa",2000,"Masculino","35 à 54 anos",79,4484198,1.76,0.632,3361
"23339","South Africa",2000,"Masculino","25 à 34 anos",56,3666534,1.53,0.632,3361
"23340","South Africa",2000,"Masculino","55 à 74 anos",24,1639109,1.46,0.632,3361
"23341","South Africa",2000,"Masculino","15 à 24 anos",41,4731845,0.87,0.632,3361
"23342","South Africa",2000,"Feminino","25 à 34 anos",16,3743453,0.43,0.632,3361
"23343","South Africa",2000,"Feminino","15 à 24 anos",18,4715537,0.38,0.632,3361
"23344","South Africa",2000,"Feminino","35 à 54 anos",18,4823228,0.37,0.632,3361
"23345","South Africa",2000,"Feminino","75 anos ou mais",1,364031,0.27,0.632,3361
"23346","South Africa",2000,"Feminino","55 à 74 anos",4,2005213,0.2,0.632,3361
"23347","South Africa",2000,"Masculino","5 à 14 anos",5,5129271,0.1,0.632,3361
"23348","South Africa",2000,"Feminino","5 à 14 anos",1,5079980,0.02,0.632,3361
"23349","South Africa",2001,"Masculino","75 anos ou mais",6,196844,3.05,NA,2953
"23350","South Africa",2001,"Masculino","25 à 34 anos",102,3744470,2.72,NA,2953
"23351","South Africa",2001,"Masculino","35 à 54 anos",99,4575178,2.16,NA,2953
"23352","South Africa",2001,"Masculino","15 à 24 anos",86,4814340,1.79,NA,2953
"23353","South Africa",2001,"Masculino","55 à 74 anos",15,1671023,0.9,NA,2953
"23354","South Africa",2001,"Feminino","15 à 24 anos",27,4783006,0.56,NA,2953
"23355","South Africa",2001,"Feminino","35 à 54 anos",21,4940098,0.43,NA,2953
"23356","South Africa",2001,"Feminino","25 à 34 anos",15,3806836,0.39,NA,2953
"23357","South Africa",2001,"Feminino","55 à 74 anos",6,2053745,0.29,NA,2953
"23358","South Africa",2001,"Masculino","5 à 14 anos",4,5137175,0.08,NA,2953
"23359","South Africa",2001,"Feminino","5 à 14 anos",3,5081802,0.06,NA,2953
"23360","South Africa",2001,"Feminino","75 anos ou mais",0,381082,0,NA,2953
"23361","South Africa",2002,"Masculino","35 à 54 anos",67,4667760,1.44,NA,2769
"23362","South Africa",2002,"Masculino","25 à 34 anos",46,3829330,1.2,NA,2769
"23363","South Africa",2002,"Masculino","15 à 24 anos",55,4895133,1.12,NA,2769
"23364","South Africa",2002,"Masculino","75 anos ou mais",2,205605,0.97,NA,2769
"23365","South Africa",2002,"Masculino","55 à 74 anos",14,1702348,0.82,NA,2769
"23366","South Africa",2002,"Feminino","15 à 24 anos",26,4851340,0.54,NA,2769
"23367","South Africa",2002,"Feminino","75 anos ou mais",1,396984,0.25,NA,2769
"23368","South Africa",2002,"Feminino","55 à 74 anos",4,2102686,0.19,NA,2769
"23369","South Africa",2002,"Feminino","35 à 54 anos",9,5057440,0.18,NA,2769
"23370","South Africa",2002,"Feminino","25 à 34 anos",6,3871715,0.15,NA,2769
"23371","South Africa",2002,"Masculino","5 à 14 anos",5,5141866,0.1,NA,2769
"23372","South Africa",2002,"Feminino","5 à 14 anos",1,5081661,0.02,NA,2769
"23373","South Africa",2003,"Masculino","75 anos ou mais",4,212092,1.89,NA,4132
"23374","South Africa",2003,"Masculino","25 à 34 anos",61,3920433,1.56,NA,4132
